Year,Species,BioPhyReg,Date,DOY,MigrMonth,TempDepart,NAOIndex
2000,Chipping Sparrow,Twelve,12-Apr-00,103,Apr,0.1,2.8
2000,Chipping Sparrow,Twelve,13-Apr-00,104,Apr,0.1,2.8
2000,Chipping Sparrow,Twelve,16-Apr-00,107,Apr,0.1,2.8
2000,Chipping Sparrow,Twelve,2-May-00,123,Apr,0.1,2.8
2001,Chipping Sparrow,Eight,20-Apr-01,110,Apr,-0.3,-1.89
2001,Chipping Sparrow,Eight,24-Apr-01,114,Apr,-0.3,-1.89
2001,Chipping Sparrow,Eleven,29-Apr-01,119,Apr,-0.3,-1.89
2001,Chipping Sparrow,Fifteen,21-Apr-01,111,Apr,-0.3,-1.89
2001,Chipping Sparrow,Fifteen,27-Apr-01,117,Apr,-0.3,-1.89
2001,Chipping Sparrow,Fifteen,2-May-01,122,Apr,-0.3,-1.89
2001,Chipping Sparrow,Fourteen,1-Mar-01,60,Apr,-0.3,-1.89
2001,Chipping Sparrow,Fourteen,26-Mar-01,85,Apr,-0.3,-1.89
2001,Chipping Sparrow,Fourteen,24-Apr-01,114,Apr,-0.3,-1.89
2001,Chipping Sparrow,Fourteen,29-Apr-01,119,Apr,-0.3,-1.89
2001,Chipping Sparrow,Fourteen,4-May-01,124,Apr,-0.3,-1.89
2001,Chipping Sparrow,Fourteen,23-May-01,143,Apr,-0.3,-1.89
2001,Chipping Sparrow,Seven,20-Apr-01,110,Apr,-0.3,-1.89
2001,Chipping Sparrow,Ten,21-Apr-01,111,Apr,-0.3,-1.89
2001,Chipping Sparrow,Ten,21-Apr-01,111,Apr,-0.3,-1.89
2001,Chipping Sparrow,Ten,21-Apr-01,111,Apr,-0.3,-1.89
2001,Chipping Sparrow,Ten,24-Apr-01,114,Apr,-0.3,-1.89
2001,Chipping Sparrow,Ten,24-Apr-01,114,Apr,-0.3,-1.89
2001,Chipping Sparrow,Ten,24-Apr-01,114,Apr,-0.3,-1.89
2001,Chipping Sparrow,Ten,28-Apr-01,118,Apr,-0.3,-1.89
2001,Chipping Sparrow,Ten,28-Apr-01,118,Apr,-0.3,-1.89
2001,Chipping Sparrow,Ten,28-Apr-01,118,Apr,-0.3,-1.89
2001,Chipping Sparrow,Thirteen,11-Apr-01,101,Apr,-0.3,-1.89
2001,Chipping Sparrow,Thirteen,21-Apr-01,111,Apr,-0.3,-1.89
2001,Chipping Sparrow,Thirteen,1-May-01,121,Apr,-0.3,-1.89
2001,Chipping Sparrow,Thirteen,12-May-01,132,Apr,-0.3,-1.89
2001,Chipping Sparrow,Twelve,16-Apr-01,106,Apr,-0.3,-1.89
2001,Chipping Sparrow,Twelve,22-Apr-01,112,Apr,-0.3,-1.89
2001,Chipping Sparrow,Twelve,24-Apr-01,114,Apr,-0.3,-1.89
2002,Chipping Sparrow,Eight,16-Apr-02,106,Apr,0.5,0.76
2002,Chipping Sparrow,Eight,25-Apr-02,115,Apr,0.5,0.76
2002,Chipping Sparrow,Eleven,25-Apr-02,115,Apr,0.5,0.76
2002,Chipping Sparrow,Fifteen,14-Apr-02,104,Apr,0.5,0.76
2002,Chipping Sparrow,Fifteen,1-May-02,121,Apr,0.5,0.76
2002,Chipping Sparrow,Fourteen,19-Apr-02,109,Apr,0.5,0.76
2002,Chipping Sparrow,Fourteen,25-Apr-02,115,Apr,0.5,0.76
2002,Chipping Sparrow,Fourteen,1-May-02,121,Apr,0.5,0.76
2002,Chipping Sparrow,Fourteen,8-May-02,128,Apr,0.5,0.76
2002,Chipping Sparrow,Fourteen,9-May-02,129,Apr,0.5,0.76
2002,Chipping Sparrow,Nine,19-Apr-02,109,Apr,0.5,0.76
2002,Chipping Sparrow,Seven,3-Apr-02,93,Apr,0.5,0.76
2002,Chipping Sparrow,Ten,5-Apr-02,95,Apr,0.5,0.76
2002,Chipping Sparrow,Ten,14-Apr-02,104,Apr,0.5,0.76
2002,Chipping Sparrow,Ten,18-Apr-02,108,Apr,0.5,0.76
2002,Chipping Sparrow,Ten,21-Apr-02,111,Apr,0.5,0.76
2002,Chipping Sparrow,Ten,27-Apr-02,117,Apr,0.5,0.76
2002,Chipping Sparrow,Ten,2-May-02,122,Apr,0.5,0.76
2002,Chipping Sparrow,Thirteen,5-Apr-02,95,Apr,0.5,0.76
2002,Chipping Sparrow,Thirteen,15-Apr-02,105,Apr,0.5,0.76
2002,Chipping Sparrow,Thirteen,16-Apr-02,106,Apr,0.5,0.76
2002,Chipping Sparrow,Thirteen,24-Apr-02,114,Apr,0.5,0.76
2002,Chipping Sparrow,Thirteen,7-May-02,127,Apr,0.5,0.76
2002,Chipping Sparrow,Twelve,17-Apr-02,107,Apr,0.5,0.76
2002,Chipping Sparrow,Twelve,18-Apr-02,108,Apr,0.5,0.76
2002,Chipping Sparrow,Twelve,21-Apr-02,111,Apr,0.5,0.76
2002,Chipping Sparrow,Twelve,5-May-02,125,Apr,0.5,0.76
2003,Chipping Sparrow,Eight,20-Apr-03,110,Apr,-1.3,0.2
2003,Chipping Sparrow,Eight,29-Apr-03,119,Apr,-1.3,0.2
2003,Chipping Sparrow,Eleven,4-May-03,124,Apr,-1.3,0.2
2003,Chipping Sparrow,Fifteen,26-Apr-03,116,Apr,-1.3,0.2
2003,Chipping Sparrow,Fifteen,28-Apr-03,118,Apr,-1.3,0.2
2003,Chipping Sparrow,Fifteen,3-May-03,123,Apr,-1.3,0.2
2003,Chipping Sparrow,Fourteen,29-Mar-03,88,Apr,-1.3,0.2
2003,Chipping Sparrow,Fourteen,18-Apr-03,108,Apr,-1.3,0.2
2003,Chipping Sparrow,Fourteen,29-Apr-03,119,Apr,-1.3,0.2
2003,Chipping Sparrow,Fourteen,29-Apr-03,119,Apr,-1.3,0.2
2003,Chipping Sparrow,Fourteen,6-May-03,126,Apr,-1.3,0.2
2003,Chipping Sparrow,Seven,10-Apr-03,100,Apr,-1.3,0.2
2003,Chipping Sparrow,Seven,28-Apr-03,118,Apr,-1.3,0.2
2003,Chipping Sparrow,Ten,16-Apr-03,106,Apr,-1.3,0.2
2003,Chipping Sparrow,Ten,17-Apr-03,107,Apr,-1.3,0.2
2003,Chipping Sparrow,Ten,21-Apr-03,111,Apr,-1.3,0.2
2003,Chipping Sparrow,Ten,22-Apr-03,112,Apr,-1.3,0.2
2003,Chipping Sparrow,Ten,25-Apr-03,115,Apr,-1.3,0.2
2003,Chipping Sparrow,Ten,27-Apr-03,117,Apr,-1.3,0.2
2003,Chipping Sparrow,Ten,15-May-03,135,Apr,-1.3,0.2
2003,Chipping Sparrow,Ten,28-May-03,148,Apr,-1.3,0.2
2003,Chipping Sparrow,Thirteen,9-Apr-03,99,Apr,-1.3,0.2
2003,Chipping Sparrow,Thirteen,17-Apr-03,107,Apr,-1.3,0.2
2003,Chipping Sparrow,Thirteen,17-Apr-03,107,Apr,-1.3,0.2
2003,Chipping Sparrow,Thirteen,26-Apr-03,116,Apr,-1.3,0.2
2003,Chipping Sparrow,Thirteen,27-Apr-03,117,Apr,-1.3,0.2
2003,Chipping Sparrow,Thirteen,16-May-03,136,Apr,-1.3,0.2
2003,Chipping Sparrow,Twelve,16-Apr-03,106,Apr,-1.3,0.2
2003,Chipping Sparrow,Twelve,25-Apr-03,115,Apr,-1.3,0.2
2003,Chipping Sparrow,Twelve,28-Apr-03,118,Apr,-1.3,0.2
2004,Chipping Sparrow,Eight,30-Apr-04,121,Apr,0.3,-0.07
2004,Chipping Sparrow,Eleven,30-Apr-04,121,Apr,0.3,-0.07
2004,Chipping Sparrow,Fifteen,12-Mar-04,72,Apr,0.3,-0.07
2004,Chipping Sparrow,Fifteen,8-May-04,129,Apr,0.3,-0.07
2004,Chipping Sparrow,Fourteen,22-Apr-04,113,Apr,0.3,-0.07
2004,Chipping Sparrow,Fourteen,25-Apr-04,116,Apr,0.3,-0.07
2004,Chipping Sparrow,Fourteen,29-May-04,150,Apr,0.3,-0.07
2004,Chipping Sparrow,Nine,20-Apr-04,111,Apr,0.3,-0.07
2004,Chipping Sparrow,Seven,18-Apr-04,109,Apr,0.3,-0.07
2004,Chipping Sparrow,Seven,18-Apr-04,109,Apr,0.3,-0.07
2004,Chipping Sparrow,Seven,25-Apr-04,116,Apr,0.3,-0.07
2004,Chipping Sparrow,Ten,9-Apr-04,100,Apr,0.3,-0.07
2004,Chipping Sparrow,Ten,18-Apr-04,109,Apr,0.3,-0.07
2004,Chipping Sparrow,Ten,19-Apr-04,110,Apr,0.3,-0.07
2004,Chipping Sparrow,Ten,21-Apr-04,112,Apr,0.3,-0.07
2004,Chipping Sparrow,Ten,21-Apr-04,112,Apr,0.3,-0.07
2004,Chipping Sparrow,Ten,24-Apr-04,115,Apr,0.3,-0.07
2004,Chipping Sparrow,Thirteen,23-Apr-04,114,Apr,0.3,-0.07
2004,Chipping Sparrow,Thirteen,23-Apr-04,114,Apr,0.3,-0.07
2004,Chipping Sparrow,Thirteen,30-Apr-04,121,Apr,0.3,-0.07
2004,Chipping Sparrow,Thirteen,5-May-04,126,Apr,0.3,-0.07
2004,Chipping Sparrow,Twelve,24-Mar-04,84,Apr,0.3,-0.07
2004,Chipping Sparrow,Twelve,18-Apr-04,109,Apr,0.3,-0.07
2004,Chipping Sparrow,Twelve,19-Apr-04,110,Apr,0.3,-0.07
2004,Chipping Sparrow,Twelve,20-Apr-04,111,Apr,0.3,-0.07
2004,Chipping Sparrow,Twelve,24-Apr-04,115,Apr,0.3,-0.07
2004,Chipping Sparrow,Twelve,2-May-04,123,Apr,0.3,-0.07
2005,Chipping Sparrow,Eight,19-Apr-05,109,Apr,1,0.12
2005,Chipping Sparrow,Eight,20-Apr-05,110,Apr,1,0.12
2005,Chipping Sparrow,Eight,20-Apr-05,110,Apr,1,0.12
2005,Chipping Sparrow,Eight,26-Apr-05,116,Apr,1,0.12
2005,Chipping Sparrow,Fifteen,20-Apr-05,110,Apr,1,0.12
2005,Chipping Sparrow,Fifteen,22-Apr-05,112,Apr,1,0.12
2005,Chipping Sparrow,Fifteen,29-Apr-05,119,Apr,1,0.12
2005,Chipping Sparrow,Fifteen,19-May-05,139,Apr,1,0.12
2005,Chipping Sparrow,Fourteen,24-Mar-05,83,Apr,1,0.12
2005,Chipping Sparrow,Fourteen,26-Apr-05,116,Apr,1,0.12
2005,Chipping Sparrow,Fourteen,11-May-05,131,Apr,1,0.12
2005,Chipping Sparrow,Nine,6-Apr-05,96,Apr,1,0.12
2005,Chipping Sparrow,Seven,24-Apr-05,114,Apr,1,0.12
2005,Chipping Sparrow,Seven,15-May-05,135,Apr,1,0.12
2005,Chipping Sparrow,Seven,16-May-05,136,Apr,1,0.12
2005,Chipping Sparrow,Ten,7-Apr-05,97,Apr,1,0.12
2005,Chipping Sparrow,Ten,9-Apr-05,99,Apr,1,0.12
2005,Chipping Sparrow,Ten,19-Apr-05,109,Apr,1,0.12
2005,Chipping Sparrow,Ten,20-Apr-05,110,Apr,1,0.12
2005,Chipping Sparrow,Ten,21-Apr-05,111,Apr,1,0.12
2005,Chipping Sparrow,Ten,24-Apr-05,114,Apr,1,0.12
2005,Chipping Sparrow,Ten,25-Apr-05,115,Apr,1,0.12
2005,Chipping Sparrow,Ten,26-Apr-05,116,Apr,1,0.12
2005,Chipping Sparrow,Ten,29-Apr-05,119,Apr,1,0.12
2005,Chipping Sparrow,Ten,4-May-05,124,Apr,1,0.12
2005,Chipping Sparrow,Ten,9-May-05,129,Apr,1,0.12
2005,Chipping Sparrow,Ten,12-May-05,132,Apr,1,0.12
2005,Chipping Sparrow,Thirteen,7-Apr-05,97,Apr,1,0.12
2005,Chipping Sparrow,Thirteen,8-Apr-05,98,Apr,1,0.12
2005,Chipping Sparrow,Thirteen,19-Apr-05,109,Apr,1,0.12
2005,Chipping Sparrow,Thirteen,25-Apr-05,115,Apr,1,0.12
2005,Chipping Sparrow,Thirteen,25-Apr-05,115,Apr,1,0.12
2005,Chipping Sparrow,Thirteen,26-Apr-05,116,Apr,1,0.12
2005,Chipping Sparrow,Thirteen,14-May-05,134,Apr,1,0.12
2005,Chipping Sparrow,Twelve,12-Mar-05,71,Apr,1,0.12
2005,Chipping Sparrow,Twelve,5-Apr-05,95,Apr,1,0.12
2005,Chipping Sparrow,Twelve,7-Apr-05,97,Apr,1,0.12
2005,Chipping Sparrow,Twelve,8-Apr-05,98,Apr,1,0.12
2005,Chipping Sparrow,Twelve,9-Apr-05,99,Apr,1,0.12
2005,Chipping Sparrow,Twelve,21-Apr-05,111,Apr,1,0.12
2005,Chipping Sparrow,Twelve,24-Apr-05,114,Apr,1,0.12
2005,Chipping Sparrow,Twelve,25-Apr-05,115,Apr,1,0.12
2005,Chipping Sparrow,Twelve,26-Apr-05,116,Apr,1,0.12
2006,Chipping Sparrow,Eight,7-Apr-06,97,Apr,2.6,-1.09
2006,Chipping Sparrow,Eight,16-Apr-06,107,Apr,2.6,-1.09
2006,Chipping Sparrow,Eight,24-Apr-06,115,Apr,2.6,-1.09
2006,Chipping Sparrow,Eleven,25-Apr-06,116,Apr,2.6,-1.09
2006,Chipping Sparrow,Eleven,4-May-06,125,Apr,2.6,-1.09
2006,Chipping Sparrow,Fifteen,30-Mar-06,89,Apr,2.6,-1.09
2006,Chipping Sparrow,Fifteen,22-Apr-06,113,Apr,2.6,-1.09
2006,Chipping Sparrow,Fifteen,23-Apr-06,114,Apr,2.6,-1.09
2006,Chipping Sparrow,Fifteen,24-Apr-06,115,Apr,2.6,-1.09
2006,Chipping Sparrow,Fifteen,7-May-06,128,Apr,2.6,-1.09
2006,Chipping Sparrow,Fifteen,11-May-06,132,Apr,2.6,-1.09
2006,Chipping Sparrow,Fourteen,19-Apr-06,110,Apr,2.6,-1.09
2006,Chipping Sparrow,Fourteen,13-May-06,134,Apr,2.6,-1.09
2006,Chipping Sparrow,Nine,31-Mar-06,90,Apr,2.6,-1.09
2006,Chipping Sparrow,Nine,18-Apr-06,109,Apr,2.6,-1.09
2006,Chipping Sparrow,One,2-May-06,123,Apr,2.6,-1.09
2006,Chipping Sparrow,Seven,30-Apr-06,121,Apr,2.6,-1.09
2006,Chipping Sparrow,Ten,29-Mar-06,88,Apr,2.6,-1.09
2006,Chipping Sparrow,Ten,3-Apr-06,93,Apr,2.6,-1.09
2006,Chipping Sparrow,Ten,3-Apr-06,93,Apr,2.6,-1.09
2006,Chipping Sparrow,Ten,11-Apr-06,101,Apr,2.6,-1.09
2006,Chipping Sparrow,Ten,14-Apr-06,105,Apr,2.6,-1.09
2006,Chipping Sparrow,Ten,16-Apr-06,107,Apr,2.6,-1.09
2006,Chipping Sparrow,Ten,16-Apr-06,107,Apr,2.6,-1.09
2006,Chipping Sparrow,Ten,16-Apr-06,107,Apr,2.6,-1.09
2006,Chipping Sparrow,Ten,17-Apr-06,108,Apr,2.6,-1.09
2006,Chipping Sparrow,Ten,18-Apr-06,109,Apr,2.6,-1.09
2006,Chipping Sparrow,Ten,19-Apr-06,110,Apr,2.6,-1.09
2006,Chipping Sparrow,Ten,19-Apr-06,110,Apr,2.6,-1.09
2006,Chipping Sparrow,Ten,20-Apr-06,111,Apr,2.6,-1.09
2006,Chipping Sparrow,Ten,22-Apr-06,113,Apr,2.6,-1.09
2006,Chipping Sparrow,Ten,22-Apr-06,113,Apr,2.6,-1.09
2006,Chipping Sparrow,Ten,22-Apr-06,113,Apr,2.6,-1.09
2006,Chipping Sparrow,Ten,23-Apr-06,114,Apr,2.6,-1.09
2006,Chipping Sparrow,Ten,26-Apr-06,117,Apr,2.6,-1.09
2006,Chipping Sparrow,Ten,1-May-06,122,Apr,2.6,-1.09
2006,Chipping Sparrow,Ten,6-May-06,127,Apr,2.6,-1.09
2006,Chipping Sparrow,Ten,6-May-06,127,Apr,2.6,-1.09
2006,Chipping Sparrow,Ten,17-May-06,138,Apr,2.6,-1.09
2006,Chipping Sparrow,Thirteen,14-Apr-06,105,Apr,2.6,-1.09
2006,Chipping Sparrow,Thirteen,14-Apr-06,105,Apr,2.6,-1.09
2006,Chipping Sparrow,Thirteen,15-Apr-06,106,Apr,2.6,-1.09
2006,Chipping Sparrow,Thirteen,20-Apr-06,111,Apr,2.6,-1.09
2006,Chipping Sparrow,Thirteen,23-Apr-06,114,Apr,2.6,-1.09
2006,Chipping Sparrow,Thirteen,27-Apr-06,118,Apr,2.6,-1.09
2006,Chipping Sparrow,Thirteen,1-May-06,122,Apr,2.6,-1.09
2006,Chipping Sparrow,Twelve,30-Mar-06,89,Apr,2.6,-1.09
2006,Chipping Sparrow,Twelve,1-Apr-06,91,Apr,2.6,-1.09
2006,Chipping Sparrow,Twelve,13-Apr-06,104,Apr,2.6,-1.09
2006,Chipping Sparrow,Twelve,14-Apr-06,105,Apr,2.6,-1.09
2006,Chipping Sparrow,Twelve,15-Apr-06,106,Apr,2.6,-1.09
2006,Chipping Sparrow,Twelve,16-Apr-06,107,Apr,2.6,-1.09
2006,Chipping Sparrow,Twelve,25-Apr-06,116,Apr,2.6,-1.09
2006,Chipping Sparrow,Twelve,26-Apr-06,117,Apr,2.6,-1.09
2006,Chipping Sparrow,Twelve,1-May-06,122,Apr,2.6,-1.09
2007,Chipping Sparrow,Eight,23-Apr-07,113,Apr,-1.4,2.79
2007,Chipping Sparrow,Eight,25-Apr-07,115,Apr,-1.4,2.79
2007,Chipping Sparrow,Eleven,14-May-07,134,Apr,-1.4,2.79
2007,Chipping Sparrow,Fifteen,24-Apr-07,114,Apr,-1.4,2.79
2007,Chipping Sparrow,Fifteen,24-Apr-07,114,Apr,-1.4,2.79
2007,Chipping Sparrow,Fifteen,25-Apr-07,115,Apr,-1.4,2.79
2007,Chipping Sparrow,Fifteen,7-May-07,127,Apr,-1.4,2.79
2007,Chipping Sparrow,Four,3-Apr-07,93,Apr,-1.4,2.79
2007,Chipping Sparrow,Fourteen,6-May-07,126,Apr,-1.4,2.79
2007,Chipping Sparrow,Nine,5-Apr-07,95,Apr,-1.4,2.79
2007,Chipping Sparrow,Nine,23-Apr-07,113,Apr,-1.4,2.79
2007,Chipping Sparrow,Nine,26-Apr-07,116,Apr,-1.4,2.79
2007,Chipping Sparrow,One,25-Apr-07,115,Apr,-1.4,2.79
2007,Chipping Sparrow,Seven,28-Apr-07,118,Apr,-1.4,2.79
2007,Chipping Sparrow,Ten,5-Apr-07,95,Apr,-1.4,2.79
2007,Chipping Sparrow,Ten,15-Apr-07,105,Apr,-1.4,2.79
2007,Chipping Sparrow,Ten,20-Apr-07,110,Apr,-1.4,2.79
2007,Chipping Sparrow,Ten,21-Apr-07,111,Apr,-1.4,2.79
2007,Chipping Sparrow,Ten,21-Apr-07,111,Apr,-1.4,2.79
2007,Chipping Sparrow,Ten,23-Apr-07,113,Apr,-1.4,2.79
2007,Chipping Sparrow,Ten,24-Apr-07,114,Apr,-1.4,2.79
2007,Chipping Sparrow,Ten,27-Apr-07,117,Apr,-1.4,2.79
2007,Chipping Sparrow,Ten,28-Apr-07,118,Apr,-1.4,2.79
2007,Chipping Sparrow,Ten,28-Apr-07,118,Apr,-1.4,2.79
2007,Chipping Sparrow,Ten,29-Apr-07,119,Apr,-1.4,2.79
2007,Chipping Sparrow,Ten,30-Apr-07,120,Apr,-1.4,2.79
2007,Chipping Sparrow,Ten,7-May-07,127,Apr,-1.4,2.79
2007,Chipping Sparrow,Thirteen,25-Mar-07,84,Apr,-1.4,2.79
2007,Chipping Sparrow,Thirteen,12-Apr-07,102,Apr,-1.4,2.79
2007,Chipping Sparrow,Thirteen,25-Apr-07,115,Apr,-1.4,2.79
2007,Chipping Sparrow,Thirteen,25-Apr-07,115,Apr,-1.4,2.79
2007,Chipping Sparrow,Twelve,14-Mar-07,73,Apr,-1.4,2.79
2007,Chipping Sparrow,Twelve,2-Apr-07,92,Apr,-1.4,2.79
2007,Chipping Sparrow,Twelve,13-Apr-07,103,Apr,-1.4,2.79
2007,Chipping Sparrow,Twelve,21-Apr-07,111,Apr,-1.4,2.79
2007,Chipping Sparrow,Twelve,21-Apr-07,111,Apr,-1.4,2.79
2007,Chipping Sparrow,Twelve,23-Apr-07,113,Apr,-1.4,2.79
2007,Chipping Sparrow,Twelve,23-Apr-07,113,Apr,-1.4,2.79
2007,Chipping Sparrow,Twelve,23-Apr-07,113,Apr,-1.4,2.79
2007,Chipping Sparrow,Twelve,23-Apr-07,113,Apr,-1.4,2.79
2007,Chipping Sparrow,Twelve,23-Apr-07,113,Apr,-1.4,2.79
2007,Chipping Sparrow,Twelve,24-Apr-07,114,Apr,-1.4,2.79
2007,Chipping Sparrow,Twelve,2-May-07,122,Apr,-1.4,2.79
2007,Chipping Sparrow,Twelve,12-May-07,132,Apr,-1.4,2.79
2008,Chipping Sparrow,Eight,18-Apr-08,108,Apr,2.2,2.1
2008,Chipping Sparrow,Eleven,3-May-08,123,Apr,2.2,2.1
2008,Chipping Sparrow,Fifteen,18-Apr-08,108,Apr,2.2,2.1
2008,Chipping Sparrow,Fifteen,20-Apr-08,110,Apr,2.2,2.1
2008,Chipping Sparrow,Fifteen,1-May-08,121,Apr,2.2,2.1
2008,Chipping Sparrow,Five,18-Apr-08,108,Apr,2.2,2.1
2008,Chipping Sparrow,Fourteen,7-Apr-08,97,Apr,2.2,2.1
2008,Chipping Sparrow,Fourteen,12-Apr-08,102,Apr,2.2,2.1
2008,Chipping Sparrow,Fourteen,18-Apr-08,108,Apr,2.2,2.1
2008,Chipping Sparrow,Fourteen,3-May-08,123,Apr,2.2,2.1
2008,Chipping Sparrow,Fourteen,11-May-08,131,Apr,2.2,2.1
2008,Chipping Sparrow,Nine,5-Apr-08,95,Apr,2.2,2.1
2008,Chipping Sparrow,Nine,16-Apr-08,106,Apr,2.2,2.1
2008,Chipping Sparrow,Nine,22-Apr-08,112,Apr,2.2,2.1
2008,Chipping Sparrow,One,17-Apr-08,107,Apr,2.2,2.1
2008,Chipping Sparrow,Seven,18-Apr-08,108,Apr,2.2,2.1
2008,Chipping Sparrow,Ten,26-Mar-08,85,Apr,2.2,2.1
2008,Chipping Sparrow,Ten,4-Apr-08,94,Apr,2.2,2.1
2008,Chipping Sparrow,Ten,11-Apr-08,101,Apr,2.2,2.1
2008,Chipping Sparrow,Ten,12-Apr-08,102,Apr,2.2,2.1
2008,Chipping Sparrow,Ten,16-Apr-08,106,Apr,2.2,2.1
2008,Chipping Sparrow,Ten,18-Apr-08,108,Apr,2.2,2.1
2008,Chipping Sparrow,Ten,18-Apr-08,108,Apr,2.2,2.1
2008,Chipping Sparrow,Ten,19-Apr-08,109,Apr,2.2,2.1
2008,Chipping Sparrow,Ten,19-Apr-08,109,Apr,2.2,2.1
2008,Chipping Sparrow,Ten,19-Apr-08,109,Apr,2.2,2.1
2008,Chipping Sparrow,Ten,20-Apr-08,110,Apr,2.2,2.1
2008,Chipping Sparrow,Ten,20-Apr-08,110,Apr,2.2,2.1
2008,Chipping Sparrow,Ten,21-Apr-08,111,Apr,2.2,2.1
2008,Chipping Sparrow,Ten,21-Apr-08,111,Apr,2.2,2.1
2008,Chipping Sparrow,Ten,28-Apr-08,118,Apr,2.2,2.1
2008,Chipping Sparrow,Ten,1-May-08,121,Apr,2.2,2.1
2008,Chipping Sparrow,Thirteen,16-Apr-08,106,Apr,2.2,2.1
2008,Chipping Sparrow,Thirteen,17-Apr-08,107,Apr,2.2,2.1
2008,Chipping Sparrow,Thirteen,18-Apr-08,108,Apr,2.2,2.1
2008,Chipping Sparrow,Thirteen,20-Apr-08,110,Apr,2.2,2.1
2008,Chipping Sparrow,Thirteen,20-Apr-08,110,Apr,2.2,2.1
2008,Chipping Sparrow,Thirteen,25-Apr-08,115,Apr,2.2,2.1
2008,Chipping Sparrow,Thirteen,26-Apr-08,116,Apr,2.2,2.1
2008,Chipping Sparrow,Twelve,8-Apr-08,98,Apr,2.2,2.1
2008,Chipping Sparrow,Twelve,12-Apr-08,102,Apr,2.2,2.1
2008,Chipping Sparrow,Twelve,15-Apr-08,105,Apr,2.2,2.1
2008,Chipping Sparrow,Twelve,18-Apr-08,108,Apr,2.2,2.1
2008,Chipping Sparrow,Twelve,19-Apr-08,109,Apr,2.2,2.1
2008,Chipping Sparrow,Twelve,20-Apr-08,110,Apr,2.2,2.1
2008,Chipping Sparrow,Twelve,23-Apr-08,113,Apr,2.2,2.1
2008,Chipping Sparrow,Twelve,26-Apr-08,116,Apr,2.2,2.1
2009,Chipping Sparrow,Eight,8-Apr-09,98,Apr,3.4,-0.41
2009,Chipping Sparrow,Eleven,28-Apr-09,118,Apr,3.4,-0.41
2009,Chipping Sparrow,Fifteen,27-Apr-09,117,Apr,3.4,-0.41
2009,Chipping Sparrow,Fifteen,28-Apr-09,118,Apr,3.4,-0.41
2009,Chipping Sparrow,Five,24-Apr-09,114,Apr,3.4,-0.41
2009,Chipping Sparrow,Five,30-May-09,150,Apr,3.4,-0.41
2009,Chipping Sparrow,Fourteen,19-Apr-09,109,Apr,3.4,-0.41
2009,Chipping Sparrow,Fourteen,24-Apr-09,114,Apr,3.4,-0.41
2009,Chipping Sparrow,Fourteen,25-Apr-09,115,Apr,3.4,-0.41
2009,Chipping Sparrow,Fourteen,25-Apr-09,115,Apr,3.4,-0.41
2009,Chipping Sparrow,Fourteen,28-Apr-09,118,Apr,3.4,-0.41
2009,Chipping Sparrow,Nine,14-Apr-09,104,Apr,3.4,-0.41
2009,Chipping Sparrow,Nine,18-Apr-09,108,Apr,3.4,-0.41
2009,Chipping Sparrow,Nine,24-Apr-09,114,Apr,3.4,-0.41
2009,Chipping Sparrow,Nine,1-May-09,121,Apr,3.4,-0.41
2009,Chipping Sparrow,One,28-Apr-09,118,Apr,3.4,-0.41
2009,Chipping Sparrow,Ten,10-Apr-09,100,Apr,3.4,-0.41
2009,Chipping Sparrow,Ten,11-Apr-09,101,Apr,3.4,-0.41
2009,Chipping Sparrow,Ten,13-Apr-09,103,Apr,3.4,-0.41
2009,Chipping Sparrow,Ten,14-Apr-09,104,Apr,3.4,-0.41
2009,Chipping Sparrow,Ten,18-Apr-09,108,Apr,3.4,-0.41
2009,Chipping Sparrow,Ten,20-Apr-09,110,Apr,3.4,-0.41
2009,Chipping Sparrow,Ten,20-Apr-09,110,Apr,3.4,-0.41
2009,Chipping Sparrow,Ten,26-Apr-09,116,Apr,3.4,-0.41
2009,Chipping Sparrow,Ten,26-Apr-09,116,Apr,3.4,-0.41
2009,Chipping Sparrow,Ten,27-Apr-09,117,Apr,3.4,-0.41
2009,Chipping Sparrow,Ten,28-Apr-09,118,Apr,3.4,-0.41
2009,Chipping Sparrow,Ten,28-Apr-09,118,Apr,3.4,-0.41
2009,Chipping Sparrow,Ten,1-May-09,121,Apr,3.4,-0.41
2009,Chipping Sparrow,Ten,5-May-09,125,Apr,3.4,-0.41
2009,Chipping Sparrow,Ten,9-May-09,129,Apr,3.4,-0.41
2009,Chipping Sparrow,Ten,10-May-09,130,Apr,3.4,-0.41
2009,Chipping Sparrow,Thirteen,6-Apr-09,96,Apr,3.4,-0.41
2009,Chipping Sparrow,Thirteen,15-Apr-09,105,Apr,3.4,-0.41
2009,Chipping Sparrow,Thirteen,18-Apr-09,108,Apr,3.4,-0.41
2009,Chipping Sparrow,Thirteen,20-Apr-09,110,Apr,3.4,-0.41
2009,Chipping Sparrow,Thirteen,24-Apr-09,114,Apr,3.4,-0.41
2009,Chipping Sparrow,Thirteen,25-Apr-09,115,Apr,3.4,-0.41
2009,Chipping Sparrow,Thirteen,26-Apr-09,116,Apr,3.4,-0.41
2009,Chipping Sparrow,Thirteen,29-Apr-09,119,Apr,3.4,-0.41
2009,Chipping Sparrow,Twelve,9-Apr-09,99,Apr,3.4,-0.41
2009,Chipping Sparrow,Twelve,11-Apr-09,101,Apr,3.4,-0.41
2009,Chipping Sparrow,Twelve,15-Apr-09,105,Apr,3.4,-0.41
